,Service,Type,Rating,Hires,Price,Zip Code
0,Jimmie Stephens,280,5,106,90,48226
1,Don Foor,280,5,239,100,48226
2,Monib Thomas,280,5,14,,48226
3,Jeffrey Batton,280,5,24,125,48226
4,Coaching to Sea,280,5,3,85,48226
5,Harrison Pastoral Services,280,5,6,,48226
6,Healthy Expressions,280,5,16,150,48226
7,Abundant Solutions Counseling L.L.C,280,5,,120,48226
8,"SUNRISE Coaching by Sol Larrea, Counselor & Coach",280,5,10,150,48226
9,Clayton Coaching,280,5,,98,48226
10,148 Counseling - 148 Wellness,280,5,,90,48226
11,"XYZ Life Coach, Board-Cert. & Masters Dgr. / WA-DC",280,5,16,85,48226
12,Gladiator Coaching,280,5,5,150,48226
13,Sarah The Sex Coach,280,5,,185,48226
14,Scott Golden,280,5,163,75,48226
15,Fr. Alan Akridge+,280,5,,75,48226
16,Relationship Rehab Coach,280,5,,,48226
17,Men's Coach | Mindful Millennial Coaching,280,5,,80,48226
18,Merkaba Health and Wellness PMA,280,5,,60,48226
19,Columbia Therapy Online,280,5,,135,48226
20,Monica Ahn - New Life Coaching,280,5,10,150,48226
21,completeyoucoaching,280,5,3,125,48226
22,Texas Pastoral Care and Coaching,280,5,,,48226
23,Be Seen in the Light Ministry,280,5,,,48226
24,Lisa Moore-Kerigan,280,5,2,80,48226
25,The Counseling Center,280,4.5,7,135,48226
26,Rabbi Gloria MILNER,280,5,,150,48226
27,Sacred Dawn Beginnings,280,5,12,155,48226
28,Sacred Temple Arts,280,5,,,48226
29,Music Psychotherapy w/AmyLynn,280,5,,100,48226
