,Service,Type,Rating,Hires,Price,Zip Code
0,Crystal Clear Drains,262,5,159,,80202
1,Liquid Innovations L.L.C.,262,4.5,141,,80202
2,"Heart Heating, Cooling, Plumbing & Electric",262,4.5,333,39/consult,80202
3,KC Trades,262,4.5,29,100/consult,80202
4,Clarity Water Services,262,5,25,,80202
5,RooterGuy,262,4,48,,80202
6,Bradley Plumbing Systems Inc,262,4.5,189,1/consult,80202
7,Water Works,262,5,2,1/consult,80202
8,Payless Rooter / 303 Plumbing,262,5,78,,80202
9,Watrdude Consulting,262,5,14,,80202
10,Millennial Plumbing Services,262,5,74,1/consult,80202
11,Mr Rooter Plumbing of Denver and Northern Colorado,262,2.5,16,,80202
