,Service,Type,Rating,Hires,Price,Zip Code
0,WELL COACHED LIFE & GRIT Kids,291,5,47,200,04330
1,Joan Warren Therapy,291,5,531,120,04330
2,"Dr. Clinton Bullock, Ed.D., CPC",291,5,27,75/session,04330
3,"Emotional Healing & RTT Hypnotherapy Fischer, MD",291,5,74,170,04330
4,"Sue Rivera, In Bloom Counseling-Coaching",291,5,,125,04330
5,Lightworks Therapy,291,5,25,125,04330
6,Life Bridge Coaching,291,5,374,125,04330
7,Guidance Motivational Counseling,291,5,19,50/session,04330
8,Dr. Carla McGowan Counselor/ Master Life Coach,291,5,76,110,04330
9,ISO Life Coaching Services,291,5,18,250,04330
10,Mind Body Spirit,291,5,40,50/session,04330
11,Cheryl Lister,291,5,6,150,04330
12,Agape Christian Therapy/Counseling,291,5,12,70,04330
13,Scott Harrison,291,5,45,100,04330
14,Ellev8 Movement,291,5,43,111,04330
15,Don Foor,291,5,240,100,04330
16,"Providence Holistic Counselor, Coach & Reiki",291,5,56,80,04330
17,Jeff Yalden,291,5,2,100/session,04330
18,Jeffrey Batton,291,5,24,125,04330
19,Tozzi Yoga & Yoga Therapy,291,5,,100/session,04330
20,Embracing Self - Life Coaching & Counseling,291,5,6,50/session,04330
21,"XYZ Life Coach, Board-Cert. & Masters Dgr. / WA-DC",291,5,16,85/session,04330
22,"Heather Siegel, Mind/Body and Life Specialist",291,5,11,70/session,04330
23,Hunter Coaching and Hypnotherapy,291,4.5,17,100,04330
24,Harrison Pastoral Services,291,5,6,135/session,04330
25,"Daniel Gopin, LPC",291,5,100,110,04330
26,The Nairubbean LLC,291,5,5,100,04330
27,Hypnosis At Kinetic Healing Connection,291,5,16,,04330
28,Lisa Moore-Kerigan,291,5,2,80/session,04330
29,Elate Life Coaching,291,5,2,,04330
