,Service,Type,Rating,Hires,Price,Zip Code
0,hair by adelynn,399,5,12,45,84111
1,Beauty by Britt,399,5,,150,84111
2,Makeup and Hair by Michelle,399,5,23,85,84111
3,Shar Mitchell Hair & Makeup,399,5,10,80,84111
