,Service,Type,Rating,Hires,Price,Zip Code
0,"Hezeldee, LLC",199,5,16,,21202
1,Silverline Management,199,4.5,28,,21202
2,Elfa Real Estate Inc,199,5,,,21202
3,Chandrasekhar Rathnakaram,199,5,,,21202
4,"Madison Savanuck, Long & Foster Potomac Village",199,5,,,21202
5,Sherry Weaber- Realty Professional Group LLC,199,5,,,21202
6,"Tammy Palladino, Realtor",199,5,,,21202
7,Turner Home Team,199,5,,,21202
8,The Newton Agency,199,4,,,21202
9,"Nadege Noel, Realtor",199,5,,,21202
10,"Ana Gabrea, Realtor - eXp Realty LLC",199,5,,,21202
11,Belinda Gamble DiCupe with Senate Realty,199,5,2,,21202
12,"Long & Foster Real Estate, Inc.",199,5,,,21202
13,Scott Frost Residential,199,5,,,21202
14,Michael Carnahan - RE/MAX First Choice,199,5,2,,21202
15,"Cassandra Kelly, Douglas Realty",199,5,,,21202
16,"Leona Partis, REALTOR® | LICENSED IN MD",199,5,,,21202
17,MD Expert Realty,199,5,,,21202
18,"Merin Kuhn, Realtor®",199,5,,,21202
19,"Ronnie Gilmer, Realtor",199,5,3,,21202
20,Ashley Hines,199,5,,,21202
21,"Lanette Branch, RE/MAX Realtor",199,5,,,21202
22,Realtor Liliane,199,5,,,21202
23,"Carla M. Wallace, Realtor",199,,,,21202
24,All Title Services,199,5,,,21202
25,Keller Williams Preferred Properties,199,,,,21202
26,Angie Kennard - Northrop Realty,199,,,,21202
27,Barbara Eisman,199,,,,21202
28,"Gabriela Thompson, Realtor",199,,,,21202
29,"Blue-Sky Realty, LLC",199,4.5,17,,21202
