,Service,Type,Rating,Hires,Price,Zip Code
0,Darren Shallowhorn Company,108,5,445,55,20001
1,dany's professional services,108,5,190,40,20001
2,FixTman LLC (DC Top Pro),108,5,2059,40,20001
3,A1 Assembly LLC,108,5,53,35,20001
4,TS Handyman LLC,108,5,66,45,20001
5,AJW,108,5,80,,20001
6,Flips Furniture Service LLC,108,5,257,45,20001
7,The Manual Assembly LLC,108,4.5,510,150,20001
8,DMV Furniture Assembly,108,5,102,40,20001
9,Secure assembly pros,108,4.5,36,80,20001
10,Captain Mover LLC,108,5,82,40,20001
11,RP Assembly Services,108,5,,40,20001
12,Golden Hand,108,4.5,8,49,20001
13,Zebna Movers,108,4.5,884,120,20001
14,Rob The Builder,108,5,,,20001
15,Brigio Enterprise,108,5,34,35,20001
16,"Ashley Wuest, LLC",108,4.5,7,115,20001
17,Elite Cleaning and Evacuation,108,,,,20001
18,Millennium lawn service & Handyman,108,,2,85,20001
