,Service,Type,Rating,Hires,Price,Zip Code
0,City Tech Division,272,5,258,100/service,10007
1,"Cables First, Corp",272,5,24,,10007
2,SECURITY and ALARMS SALES INC,272,5,38,175/service,10007
3,The Telco Specialist Company,272,5,14,175/service,10007
4,Integrated Low Voltage LLC,272,5,26,95/service,10007
5,Tomlin Associates,272,5,11,95/service,10007
6,Ravesh Rabindranauth,272,4,26,,10007
7,Raleon TechnoLogic,272,5,9,,10007
8,ABC Computer Services,272,5,5,,10007
9,HGI Solutions,272,5,3,,10007
10,ORPHEOUS INC,272,,,,10007
11,JJR Communications,272,5,7,,10007
12,High end electric,272,5,,"1,000/service",10007
13,NYComputer Group,272,4.5,42,,10007
14,NY City Wiring,272,5,28,,10007
15,"VP Communications Group,INC.",272,,,110/service,10007
16,Summit Automation And Security,272,5,34,200/service,10007
17,VBX Technical Solutions / VBX House Renovations,272,,,,10007
18,Fonify,272,,,,10007
