,Service,Type,Rating,Hires,Price,Zip Code
0,Happy 2 Help: Investigations,345,5,18,75/hour,55404
1,F3 Intelligence Corp,345,5,70,250/hour,55404
2,🏆 Detective Chris | Solved It Investigations,345,5,282,250/hour,55404
3,Toltec Investigations,345,5,103,150/hour,55404
4,Online Dating Investigation * Identity * Catfish *,345,5,24,200/hour,55404
5,Redbeard Intelligence & Investigation,345,5,8,250/hour,55404
6,ACOP(Investigations/Security),345,4.5,85,80/hour,55404
7,Certified Security and Investigations,345,5,19,140/hour,55404
8,CX5 Industries,345,5,,,55404
9,TRACCO Consultancy and Investigations,345,5,,90/hour,55404
10,SERAPH Inc.,345,4,201,75/hour,55404
11,Cal State Recovery,345,4,91,65/hour,55404
12,Wessel Forensic Accounting,345,,2,125/hour,55404
13,Green Knight Digital Investigations LLC,345,5,,100/hour,55404
14,BMC ENTERPRISE,345,5,,90/hour,55404
15,Valentis,345,,,,55404
