,Service,Type,Rating,Hires,Price,Zip Code
0,PacificAirUSA,83,5,321,,95112
1,Cal Duct Cleaning / Lawrence CL,83,5,139,,95112
2,"ACD Team Solutions, Duct & Chimney Cleaning PRO",83,5,29,149/service,95112
3,Bay Services,83,5,21,,95112
4,"F&V Tile, Duct & Vent Removal",83,5,67,200-$350,95112
5,HomeSmiles,83,5,19,,95112
6,WestGate,83,5,124,100-$500,95112
7,Healthy Duct Services,83,4.5,160,,95112
8,ATTIC RENEW 360 CORP / BAY AREA,83,5,12,,95112
9,M&M Hvac maintenance and mechanical,83,5,3,200-$450,95112
10,Green Apple Duct Cleaning,83,4.5,43,,95112
11,HVAC and Insulation Guru,83,4,5,,95112
12,Bayhill Heat & Air,83,4,34,,95112
13,Native Winds Heating & Cooling,83,,,,95112
14,Ponce's Climate Control Inc,83,5,48,,95112
