,Service,Type,Rating,Hires,Price,Zip Code
0,EDEN interiors,141,5,8,699,33132
1,Your House Photography,141,4.5,4,,33132
2,Studio Santorelli,141,,,,33132
3,CURATED.,141,5,2,,33132
