,Service,Type,Rating,Hires,Price,Zip Code
0,Chef D's Aloha Catering,488,5,2,49/person,27601
1,Opulent Eats,488,5,7,70/person,27601
2,Magnificent Concessions LLC,488,5,,,27601
3,Love To Nourish,488,5,3,200/person,27601
4,Zacki's Culinary Creations,488,5,139,125/person,27601
5,Fox Culinary Studio Cooking Classes,488,,,150/person,27601
6,Ebony's Desserts,488,,2,50/person,27601
