,Service,Type,Rating,Hires,Price,Zip Code
0,Gold 'N I,87,5,246,,32202
1,Flower City Letters: Calligraphy and Engraving,87,5,6,,32202
2,Crown Engraving,87,4.5,20,,32202
3,Third Degree Customs,87,5,15,,32202
4,BeMyBelleDesigns,87,5,3,,32202
5,Duloro,87,5,11,,32202
6,Kingslien Creations - 3D Modeling & Product Design,87,5,56,,32202
7,Moonstone Calligraphy,87,5,8,,32202
8,Pen & Script Calligraphy,87,5,3,,32202
9,Fire Light Laser,87,5,,,32202
10,Artist,87,5,,,32202
11,Alden Engraving,87,5,125,,32202
12,Gabetek Engraving,87,5,,,32202
13,Monique Wallen Design,87,4.5,9,,32202
14,Mountain Top Engraving,87,4.5,18,,32202
