,Service,Type,Rating,Hires,Price,Zip Code
0,Octopus Moving and Storage,173,5,494,99/hour,02201
1,Stark Moving and Storage,173,5,429,99/hour,02201
2,Born to Move,173,5,1020,140/hour,02201
3,Ahzon Moving Services,173,5,83,109/hour,02201
4,Space Moving and Storage,173,5,232,99/hour,02201
5,Blink Moving LLC,173,4.5,210,140/hour,02201
6,Dakota’s White Glove Moving Service,173,4.5,10,145/hour,02201
7,Spartan Movers,173,5,436,,02201
8,Top Rank Movers,173,4.5,153,120/hour,02201
9,IrvingCo Property Management & Maintenance,173,5,3,85/hour,02201
10,Miss Cheryl's Moving,173,5,243,150/hour,02201
11,Oscar's Moving Company,173,3.5,3,105/hour,02201
