,Service,Type,Rating,Hires,Price,Zip Code
0,H. Stewart Roofing,204,5,79,,20001
1,Hernandez Roofing Pros,204,4.5,126,,20001
2,"The Taylor Brothers, LLC.",204,5,32,150/on-site,20001
3,Fab Build Pro,204,4.5,8,,20001
4,Precisely Right LLC,204,4.5,43,50/on-site,20001
5,"Virginia Craftsman Services, LLC",204,5,32,,20001
6,Apex Roofing and Construction LLC,204,5,7,,20001
7,American Custom Contractors,204,5,,,20001
8,DBS Roofing,204,5,,35/on-site,20001
9,Home Tech LLC,204,3.5,5,,20001
10,"Liberty Windows and Siding, Inc.",204,4.5,58,,20001
11,Completed exterior services LLC,204,4.5,24,300/on-site,20001
12,Argueta’s True R-value insulation,204,4.5,188,,20001
13,Superior Solutions By Design Inc,204,5,,,20001
14,House Transformers Inc,204,4.5,4,,20001
15,"Family Home Improvement, LLC",204,5,6,,20001
16,"Vip-Restoration,Inc",204,4.5,25,,20001
17,"NOVA Exteriors, Inc.",204,4.5,22,,20001
18,DMW,204,5,,,20001
19,Marylands Best Remodeling,204,4.5,,,20001
20,The Home Doctor,204,4,94,,20001
21,vnc roof,204,,,,20001
22,FAP the morro construction inc,204,5,,,20001
23,DMV Exteriors,204,,,,20001
24,Shanco Companies,204,,,,20001
25,Residential Roofers,204,5,5,,20001
26,Four Twelve Roofing,204,5,2,,20001
