,Service,Type,Rating,Hires,Price,Zip Code
0,Gold 'N I,87,5,246,,12207
1,Flower City Letters: Calligraphy and Engraving,87,5,6,,12207
2,Crown Engraving,87,4.5,20,,12207
3,Third Degree Customs,87,5,15,,12207
4,BeMyBelleDesigns,87,5,3,,12207
5,Duloro,87,5,11,,12207
6,Kingslien Creations - 3D Modeling & Product Design,87,5,56,,12207
7,Moonstone Calligraphy,87,5,8,,12207
8,Pen & Script Calligraphy,87,5,3,,12207
9,Fire Light Laser,87,5,,,12207
10,Artist,87,5,,,12207
11,Alden Engraving,87,5,125,,12207
12,Gabetek Engraving,87,5,,,12207
13,Monique Wallen Design,87,4.5,9,,12207
14,Mountain Top Engraving,87,4.5,18,,12207
