,Service,Type,Rating,Hires,Price,Zip Code
0,C.C. Photography & Videography,419,5,99,122,87501
1,Laura Cockfield Photography,419,5,11,150,87501
2,David Hood Photography,419,5,37,100,87501
3,Rocio Rodriguez - Studio,419,5,3,100,87501
4,Jason Ponic Photography,419,5,77,100,87501
5,Rebecca Pagnotta - Brownie Photography,419,4.5,24,175,87501
6,Counterpart Creative,419,5,,375,87501
7,Lathe Photography,419,5,2,275,87501
8,Clean and Simple Studios,419,5,35,150,87501
9,Annie Quick Photography,419,5,11,250,87501
10,Eric Williams Photography,419,5,31,200,87501
11,Savannah Tyree Photography,419,5,4,100,87501
12,The Dorsey Company,419,5,13,125,87501
13,Jennifer Photography (NOT TAKING CLIENTS til 2022),419,5,,175,87501
14,Angelo Garcia,419,5,,100,87501
