,Service,Type,Rating,Hires,Price,Zip Code
0,WELL COACHED LIFE & GRIT Kids,291,5,47,200,03301
1,Joan Warren Therapy,291,5,531,120,03301
2,"Dr. Clinton Bullock, Ed.D., CPC",291,5,27,75/session,03301
3,"Emotional Healing & RTT Hypnotherapy Fischer, MD",291,5,74,170,03301
4,Lightworks Therapy,291,5,25,125,03301
5,Life Bridge Coaching,291,5,374,125,03301
6,Guidance Motivational Counseling,291,5,19,50/session,03301
7,Dr. Carla McGowan Counselor/ Master Life Coach,291,5,76,110,03301
8,ISO Life Coaching Services,291,5,18,250,03301
9,Mind Body Spirit,291,5,40,50/session,03301
10,Cheryl Lister,291,5,6,150,03301
11,Agape Christian Therapy/Counseling,291,5,12,70,03301
12,Scott Harrison,291,5,45,100,03301
13,Ellev8 Movement,291,5,43,111,03301
14,Don Foor,291,5,240,100,03301
15,"Providence Holistic Counselor, Coach & Reiki",291,5,56,80,03301
16,Jeff Yalden,291,5,2,100/session,03301
17,Jeffrey Batton,291,5,24,125,03301
18,Tozzi Yoga & Yoga Therapy,291,5,,100/session,03301
19,Embracing Self - Life Coaching & Counseling,291,5,6,50/session,03301
20,"XYZ Life Coach, Board-Cert. & Masters Dgr. / WA-DC",291,5,16,85/session,03301
21,"Heather Siegel, Mind/Body and Life Specialist",291,5,11,70/session,03301
22,Hunter Coaching and Hypnotherapy,291,4.5,17,100,03301
23,"Daniel Gopin, LPC",291,5,100,110,03301
24,The Nairubbean LLC,291,5,5,100,03301
25,Harrison Pastoral Services,291,5,6,135/session,03301
26,Hypnosis At Kinetic Healing Connection,291,5,16,,03301
27,Lisa Moore-Kerigan,291,5,2,80/session,03301
28,Inner Power Insights,291,5,147,110/session,03301
29,Elate Life Coaching,291,5,2,,03301
