,Service,Type,Rating,Hires,Price,Zip Code
0,kennedy property development,138,5,3,,55404
1,agnes pomroy Interior design,138,5,,,55404
2,LVS Revival Inc,138,5,2,,55404
3,XPRES KITCHEN & BATH,138,4,65,,55404
4,Guarantee Construction Group,138,3.5,19,,55404
5,Beth Kellogg Interiors,138,5,44,,55404
6,OW Trimwork,138,5,,,55404
7,"Homestead Remodeling & Consulting, LLC",138,4,81,,55404
8,Leo’s Drywall service LLC,138,5,,,55404
9,Nassios Services LLC,138,4.5,24,,55404
10,New Lines Remodeling LLC,138,5,2,,55404
11,Mx tile and flooring,138,5,60,,55404
12,J&J Remodelers,138,5,,,55404
13,Mr. Rooter Plumbing of the Twin Cities,138,4.5,123,,55404
14,Scala Design & Construction Services,138,4.5,16,,55404
15,Five Star Bath Solutions of St. Paul,138,4.5,3,,55404
