,Service,Type,Rating,Hires,Price,Zip Code
0,DogOn Fitness,13,5,19,18/walk,20001
1,Waggy Walkys,13,4.5,128,14/walk,20001
2,The K9 Crew,13,5,60,15/walk,20001
3,Zamari & Friends Dog Boarding,13,5,5,15/walk,20001
4,Barking Trails,13,5,95,14/walk,20001
5,FURRY WALKS AND WASH,13,5,24,,20001
6,Thunderstorms Pet Pals,13,5,17,22/walk,20001
7,Daley Cleaning & Home health services DC,13,5,9,20/walk,20001
8,Fetch! Pet Care,13,4.5,,20/walk,20001
9,NoMa Pet Walking & Care,13,5,42,15/walk,20001
10,Stef's Pet Services,13,5,179,15/walk,20001
11,DC Petsters,13,5,,1/walk,20001
12,Cristal Smith,13,,,20/walk,20001
