,Service,Type,Rating,Hires,Price,Zip Code
0,PrimeTime Bartenders,28,5,96,,46225
1,Natali's Event Mixology,28,5,31,40,46225
2,Cori Rustik,28,5,16,50,46225
3,Boozy Butterfly LLC,28,5,6,80,46225
4,Little Miss Martini,28,4.5,27,,46225
5,Kyra Taylor,28,5,,70,46225
6,Kimberly McCardle,28,5,,80,46225
7,Atilla - World Champion Mixologist Flair Bartender,28,,,300,46225
