,Service,Type,Rating,Hires,Price,Zip Code
0,BBs Bridal and Beauty,399,5,13,85,07102
1,Artistry by Erica V,399,5,,,07102
2,Karla Rodriguez,399,5,67,75,07102
3,Made Up On The Go,399,5,268,75,07102
4,Hair By Kari LLC,399,5,2,95,07102
5,Touch Of Oshie Your Mobile hairstylist,399,5,2,85,07102
6,THE KEY LOOK 🔑,399,5,105,80,07102
7,Team Lynn and Deb,399,5,45,100,07102
8,Color of Fashions,399,5,31,75,07102
9,CmodeBeauty,399,5,66,,07102
10,Makeup Plus,399,5,61,100,07102
11,Zully.NYC Makeup Artist + Hairstylist,399,5,7,125,07102
12,Miles Quiben,399,5,,90,07102
13,Live Lovely Beauty,399,5,30,80,07102
14,Beauty by Susanna,399,5,10,80,07102
15,Lauren Berlingeri makeup,399,4.5,21,65,07102
16,Glam by Sheneiz ✨,399,5,,100,07102
17,Pixie n Hibiscus,399,5,,110,07102
18,Enchanted Hair Salon On The Go,399,5,24,65,07102
