,Service,Type,Rating,Hires,Price,Zip Code
0,Beautifully Grounded,478,5,3,50/hour,84111
1,Hilendas Alluring Makeup,478,5,3,75/hour,84111
2,MM Beauty,478,5,4,100/hour,84111
3,Supreme Makeup & Hair Designs,478,5,253,95/hour,84111
4,Faces by Emmy,478,5,151,80/hour,84111
5,Bijin skincare studio,478,5,4,95/hour,84111
6,Makeup by JohnnyG,478,5,6,,84111
7,JL Beauty,478,5,10,75/hour,84111
8,MaireMakeup,478,5,13,76/hour,84111
9,Glam x Glow beauty,478,5,51,100/hour,84111
10,JussSavvy Beauty,478,4.5,24,,84111
11,ANIE MAKEUP,478,5,38,150/hour,84111
12,Makeup by Ivelina,478,5,115,80/hour,84111
13,Makeup Design By Brittany Tuleja,478,5,2,200/hour,84111
14,Pluïs Belle,478,5,31,60/hour,84111
15,Heart & Soul Artistry,478,5,22,75/hour,84111
16,Artistry Crowning Beauty * Artistry & Aesthetics,478,5,33,80/hour,84111
17,Beauty by Essence,478,5,12,50/hour,84111
18,Bri Soffa Makeup Artistry,478,5,422,125/hour,84111
19,Inspire beauty studio LV,478,5,29,90/hour,84111
20,Hello Beautiful You,478,5,20,50/hour,84111
21,Brooke Whitney Beauty,478,5,33,50/hour,84111
22,The Makeup Doctor @themakeupdoc,478,5,42,100/hour,84111
23,Desireé Thomas,478,5,15,75/hour,84111
24,BeautyMarkArtistry,478,5,18,150/hour,84111
25,Ovation Beauty LLC,478,5,15,75/hour,84111
26,Lesley loves Lipstick,478,5,55,60/hour,84111
27,Krissy Faces,478,5,23,25/hour,84111
28,Almaz Does Beauty,478,5,14,,84111
29,A.M.P. Bridal and Event Hair & Makeup Artistry,478,5,18,85/hour,84111
