,Service,Type,Rating,Hires,Price,Zip Code
0,Mel's Modern Day Cleaning,63,5,33,,60176
1,SPARKLING SOLUTIONS CLEANING AND PROPERTY MNGMNT,63,4.5,48,,60176
2,Vanguard Cleaning Systems of Chicago,63,5,42,,60176
3,Majesty Cleaning Services,63,5,3,95,60176
4,Galvez cleaning,63,5,6,,60176
5,Premium Class Cleaning Services Inc,63,5,,80,60176
6,ELM Consistent Cleaning LLC,63,4,127,,60176
7,Phes,63,4.5,9,,60176
8,1st choice cleaning inc,63,5,30,60,60176
9,Under Pressure Power Washing,63,5,,110,60176
10,Maids of Honor Chicago,63,4.5,,,60176
11,HOMELIFE Property Management,63,5,13,119,60176
12,Grace Cleaning,63,5,,120,60176
13,Tureka Mitchell Cleaning,63,4.5,28,,60176
14,Hero Service Company Commercial Cleaning,63,,,105,60176
15,A1 Eco Cleaning LLC,63,4,55,,60176
16,Amadeus & Partners Inc.,63,5,92,,60176
17,Nuway Commercial Services Llc.,63,,,90,60176
18,"Blooming Facility Services ,LLC",63,4,60,55,60176
19,"EBM, Inc (Executive Building Maintenance",63,4.5,,,60176
20,Spotless Cleaning Chicago - Commercial Cleaning,63,5,3,,60176
21,Shine & Detaild Cleaning Corp.,63,,,,60176
22,Gordon Facility Services llc,63,4,105,,60176
