,Service,Type,Rating,Hires,Price,Zip Code
0,fromAshley Calligraphy,377,5,78,2,99501
1,Inked Romance Calligraphy & Design,377,5,4,,99501
2,"Calligraphy Expressions, LLC",377,5,62,35,99501
3,Kayla Elaine Calligraphy,377,5,37,40,99501
4,Blossom & Ink Studio - Calligraphy and Engraving,377,5,28,,99501
5,Dusty Moonlight,377,5,10,3,99501
6,Louella's Paperie,377,5,6,,99501
7,Margot Paper,377,5,,1,99501
8,Scribble Studio LLC,377,4.5,6,9,99501
9,"Letters By AIM in Aldie, Virginia",377,5,21,3,99501
10,Allycia Creates,377,5,,50,99501
11,KM Calligraphy (TX based),377,5,34,2,99501
12,Laela’s Calligraphy,377,5,122,65,99501
13,Rachel Marie Hetu,377,5,3,30,99501
14,Moonstone Calligraphy,377,5,8,50,99501
15,Flower City Letters: Calligraphy and Engraving,377,5,8,,99501
16,Maddi’s Calligraphy,377,5,3,40,99501
17,A Touch of Ink Calligraphy,377,5,3,3,99501
18,S.F. Letter Designs,377,5,,50,99501
19,"Sooner Calligraphy, Etc.",377,5,29,35,99501
20,Radix Creative,377,5,2,,99501
21,Pen & Script Calligraphy,377,5,3,3,99501
22,Joyful Ink Designs,377,5,,100,99501
23,Bea Calligraphy,377,5,5,40,99501
24,HolleyBee,377,5,,,99501
25,DP Calligraphy & Design,377,5,41,25,99501
26,Just Write Studios,377,5,3,30,99501
27,Paint JAR Productions,377,5,25,3,99501
28,A Modern Script Calligraphy & Engraving,377,5,9,100,99501
29,JG Creatives,377,5,7,1,99501
