,Service,Type,Rating,Hires,Price,Zip Code
0,Jimmie Stephens,280,5,106,90,87102
1,Don Foor,280,5,239,100,87102
2,Monib Thomas,280,5,14,,87102
3,Coaching to Sea,280,5,3,85,87102
4,Harrison Pastoral Services,280,5,6,,87102
5,Jeffrey Batton,280,5,24,125,87102
6,Healthy Expressions,280,5,16,150,87102
7,Abundant Solutions Counseling L.L.C,280,5,,120,87102
8,"SUNRISE Coaching by Sol Larrea, Counselor & Coach",280,5,10,150,87102
9,Clayton Coaching,280,5,,98,87102
10,148 Counseling - 148 Wellness,280,5,,90,87102
11,"XYZ Life Coach, Board-Cert. & Masters Dgr. / WA-DC",280,5,16,85,87102
12,Gladiator Coaching,280,5,5,150,87102
13,The Counseling Center,280,4.5,7,135,87102
14,Sarah The Sex Coach,280,5,,185,87102
15,Scott Golden,280,5,163,75,87102
16,"Daniel Gopin, LPC",280,5,100,110,87102
17,Fr. Alan Akridge+,280,5,,75,87102
18,Tozzi Yoga & Yoga Therapy,280,5,,100,87102
19,Relationship Rehab Coach,280,5,,,87102
20,Matt Caward,280,5,18,100,87102
21,Merkaba Health and Wellness PMA,280,5,,60,87102
22,Columbia Therapy Online,280,5,,135,87102
23,Monica Ahn - New Life Coaching,280,5,10,150,87102
24,Men's Coach | Mindful Millennial Coaching,280,5,,80,87102
25,completeyoucoaching,280,5,3,125,87102
26,Texas Pastoral Care and Coaching,280,5,,,87102
27,Be Seen in the Light Ministry,280,5,,,87102
28,Lisa Moore-Kerigan,280,5,2,80,87102
29,Rabbi Gloria MILNER,280,5,,150,87102
