,Service,Type,Rating,Hires,Price,Zip Code
0,Convenient service,76,5,315,110,78701
1,Fleire remodeling,76,5,23,150,78701
2,Handy Crew Austin,76,5,61,,78701
3,James appliances,76,5,150,175,78701
4,Tj The Handyman,76,5,11,100,78701
5,Pinoy Home Appliance Installation,76,5,27,150,78701
6,LHG Moving,76,5,,125,78701
