,Service,Type,Rating,Hires,Price,Zip Code
0,College Movers - Seattle,163,5,52,80/hour,98105
1,MOVING CLEAR SERVICES,163,5,259,120/hour,98105
2,One Nation Moving & Storage,163,5,292,125/hour,98105
3,Seattle Moving Services,163,4.5,204,130/hour,98105
4,Moving Band,163,4.5,195,125/hour,98105
5,Move Me Do,163,5,84,129/hour,98105
6,On the Go Moving and Storage,163,5,22,,98105
7,People Movers,163,4.5,735,130/hour,98105
8,Poodie Movers,163,5,15,129/hour,98105
9,"Bellhops Moving (Seattle, WA)",163,4.5,44,149/hour,98105
10,Z-HAUL,163,5,26,,98105
11,Traust Moving Local & Long Distance Moves,163,3,3,165/hour,98105
12,Rain city moving and storage,163,5,,115/hour,98105
13,Seattle Moves & More,163,,,,98105
14,PLR Movers LLC,163,5,19,,98105
15,GM Move & Transport,163,5,49,110/hour,98105
16,M3 Hauling LLC,163,5,6,100/hour,98105
17,Junk King Seattle,163,5,17,,98105
18,Moving Clique LLC,163,4,144,95/hour,98105
19,Blawaiian's,163,,,,98105
