,Service,Type,Rating,Hires,Price,Zip Code
0,The Best Air Quality and Restoration,256,5,539,,21202
1,Tko Restoration,256,4.5,341,,21202
2,Restoration Services DMV LLC,256,4.5,3,,21202
3,"CNR Restoration, LLC",256,5,3,,21202
4,Professional Carpet Cleaning Plus,256,5,201,,21202
5,MJ Home Services,256,4.5,105,,21202
6,Flood Relief Professionals LLC,256,5,5,100/on-site,21202
7,"Green Clean Restoration, LLC",256,5,33,,21202
8,Eco Pro Restoration,256,5,129,,21202
9,Rapids Flood Team,256,5,,,21202
10,Restoration 1 of Central Maryland,256,5,15,,21202
11,"Advanced Restoration Solutions, LLC",256,4.5,30,,21202
12,Basement Detective,256,4.5,7,,21202
13,"A#1 Abatement, Inc.",256,4.5,11,,21202
14,Elite Commercial Cleaning L.L.C,256,5,4,,21202
15,24/7 Emergency Kings,256,5,,,21202
16,Milestone Restoration,256,1,,,21202
