,Service,Type,Rating,Hires,Price,Zip Code
0,Wine and Dine US,393,5,215,,32301
1,Jjonesgraphics,393,5,17,,32301
2,Abbott Events,393,4.5,88,,32301
3,Save The Day Design,393,5,2,,32301
4,Pao Craft Cocktails LLC.,393,5,22,,32301
5,Visionary Events,393,5,10,,32301
6,Virtuous Women Gift Baskets LLC,393,5,12,,32301
7,Lady Mouse Productions Wedding Coordinator,393,5,4,,32301
8,Sovereign's Sweets LLC,393,4.5,10,,32301
9,Bash,393,5,10,,32301
10,"Golden State Events, LLC",393,4.5,14,,32301
11,Amanda's Errands and Events,393,5,,,32301
12,KMP Event Rentals & Production LLC,393,5,2,,32301
13,Whole House Handyman,393,5,26,,32301
14,On Occasions by MJ Accredited Event Designer,393,,,,32301
15,The Bartender,393,5,3,,32301
16,Baires Designs,393,5,,,32301
17,The Big Day Wedding Coordination,393,5,4,,32301
18,LULU & MORE EVENTS,393,5,,,32301
19,justCARR Creative Consulting,393,5,,,32301
20,Taste 2 Tha Face Bartending Services,393,5,7,,32301
21,Kara’s Wedding and Event Planning LLC,393,5,,,32301
22,George Miller Designs,393,5,31,,32301
23,PlanWithJoan LLC,393,5,4,,32301
24,Exquisite Weddings And Events,393,5,5,,32301
25,Digital Motion Event Services,393,5,2,,32301
26,Cloud Stock Hookah,393,5,,,32301
27,Pretty Petal Occasions,393,5,,,32301
28,Array LLC,393,5,,,32301
29,Weddings by L&K,393,5,2,,32301
