,Service,Type,Rating,Hires,Price,Zip Code
0,Twinkle Photo Booth,27,5,,399,08608
1,Life Moments LLC Photo Booth Rentals,27,5,24,200,08608
2,DJ. JOHNY T,27,5,37,199,08608
3,Moments In Time Party Solutions,27,5,10,600,08608
4,Foto Fete Philadelphia,27,5,3,250,08608
5,Gotta Have Da Music Ent.,27,5,26,300,08608
6,Freestyle Photo Booth,27,5,19,,08608
7,"Say-Chz, LLC",27,5,31,329,08608
8,Tapsnap 1198,27,5,3,325,08608
9,Forever Photo Booths,27,5,,297,08608
10,Framed Fotobooth LLC,27,5,11,550,08608
11,Jb Photo Booths llc.,27,,,250,08608
12,JLK Event Services LLC,27,5,8,150,08608
13,Bridge Musico,27,,6,,08608
