,Service,Type,Rating,Hires,Price,Zip Code
0,Smart Synergy Inc.,162,5,81,120/service,98105
1,"Michael HM-PRO, LLC",162,5,138,150/service,98105
2,Macs Handyman Service,162,4.5,9,,98105
