,Service,Type,Rating,Hires,Price,Zip Code
0,Mr. Electric & Plumbing Services,238,4.5,285,45/service,19103
1,Generation 3 Electric,238,4.5,61,,19103
2,New Age Electric Service LLC,238,5,274,,19103
3,The Heating-Cooling Dr. and Home Services,238,5,237,85/service,19103
4,Ponce De Leon,238,4,5,90/service,19103
5,Russell Leaf Electric,238,4.5,36,,19103
6,Eagle Electrical,238,5,19,150/consult,19103
