,Service,Type,Rating,Hires,Price,Zip Code
0,⚡SHOCK TREATMENT ELECTRICAL CONTRACTOR⚡,85,5,189,120/on-site,20001
1,K&K Electric LLC,85,4.5,236,125/on-site,20001
2,NGH Electric,85,4.5,14,,20001
3,Ohm electric,85,4.5,20,,20001
4,Damion's House,85,5,,,20001
5,Untouchable Handyman,85,5,8,75/on-site,20001
6,R-Techguy.com,85,4.5,33,50/on-site,20001
7,Authenthic Electrical Installations,85,,,,20001
