,Service,Type,Rating,Hires,Price,Zip Code
0,IMPOSSIBUBBLE Party and Events,395,5,201,125,94108
1,Fascinating Face and Body Painting,395,5,78,125,94108
2,Ani's Fantastic Face Paints,395,4.5,339,100,94108
3,Noella's Henna Art,395,5,69,100,94108
