,Service,Type,Rating,Hires,Price,Zip Code
0,TAU MOVERS,110,5,598,45/hour,84111
1,Atlas Moving Company,110,5,54,65/hour,84111
2,welift,110,5,68,35/hour,84111
3,Just The Movers LLC,110,4.5,294,35/hour,84111
4,Wasatch Tetris Moverz,110,4.5,6,90/hour,84111
5,Dave&Sons Junk Removal,110,5,21,70/hour,84111
6,College Movers - Utah Valley,110,4.5,99,70/hour,84111
7,Red Barn Movers,110,5,83,180/hour,84111
8,The Other Side Movers,110,5,421,,84111
9,Barker Brothers Moving,110,5,79,98/hour,84111
10,Lugg - On-Demand Moving 📱,110,5,,70/hour,84111
11,Hall-away-moving,110,4.5,10,80/hour,84111
12,Green Day Moving,110,5,,69/hour,84111
13,Elite Piano & Safe Movers,110,5,53,100-$175,84111
14,Five Star Piano Movers,110,5,4,99-$149,84111
15,Eric Scott,110,4.5,212,,84111
