,Service,Type,Rating,Hires,Price,Zip Code
0,Kenshaka Ali,453,5,258,90/hour,20001
1,TutorWithTheBest,453,5,217,60/hour,20001
2,SAKI Vocal Studio,453,5,31,75/hour,20001
3,Saxton Elite Acting Coach LLC,453,5,140,50/hour,20001
4,Express for Success Coaching,453,5,8,50/hour,20001
5,Acting & Speech with Jacob,453,5,4,33/hour,20001
6,Superba Vox Online Academy,453,5,188,60/hour,20001
7,Acting and Speaking with Mohit!,453,5,7,50/hour,20001
8,Entertainers Life Boot Camp,453,5,6,45/hour,20001
9,Matt Mueller - Acting/Public Speaking,453,5,12,60/hour,20001
10,Angel Diva Music and Acting,453,4.5,286,70/hour,20001
11,AspireHigher Coaching,453,5,27,125/hour,20001
12,Cris O'Bryon Vocal Studio,453,5,8,,20001
13,JVP Vocal Studio,453,5,2,50/hour,20001
14,"Topher Keene Studio | Singing, Acting, Speaking",453,5,,,20001
15,Phire Whitaker,453,5,12,60/hour,20001
16,Sarah J Robinson Acting Studio,453,5,2,50/hour,20001
17,The Performing Arts Coach,453,5,61,80/hour,20001
18,"Acting, Auditions, & College Audition Coach Spe...",453,5,2,75/hour,20001
19,"Mary B Phillips Singing, Acting & Audition Coach",453,5,52,65/hour,20001
20,Private Acting Lessons,453,5,,80/hour,20001
21,"ORION BRADSHAW, Actor/ Teacher/ Coach",453,5,5,45/hour,20001
22,"Communities Love Art, Inc.",453,5,2,20/hour,20001
23,"Ashley's Voice, Acting, Dancing Studio",453,5,,60/hour,20001
24,Tracy Pfau's Actor & Voice Over Coach,453,5,73,50/hour,20001
25,Sean Whalen - Acting Coach,453,5,16,100/hour,20001
26,Birchwood Music Company,453,5,,31/hour,20001
27,The Happy Piano,453,5,,60/hour,20001
28,True Muse Music & Performing Arts,453,5,47,65/hour,20001
29,Michael Bihovsky Voice and Acting Studio,453,5,4,80/hour,20001
