,Service,Type,Rating,Hires,Price,Zip Code
0,Discount Drains,232,5,237,,43215
1,Juan Sosa Irrigation & Gutter Services,232,5,8,50/consult,43215
2,World Class Services,232,5,82,59/consult,43215
3,ARS Rescue Rooter,232,4.5,135,,43215
4,CCS Plumbing & Jetting Services,232,5,3,169/consult,43215
