,Service,Type,Rating,Hires,Price,Zip Code
0,Atlas Roofing LLC,82,4.5,178,"5,995/on-site",97301
1,Precision Roofing and Gutters,82,5,15,,97301
2,"AAK Roofing, LLC",82,5,24,,97301
3,Flow Roofing,82,5,73,,97301
4,Living Hope Renovations,82,5,39,,97301
5,NW Builders & Renovations,82,4,20,,97301
6,RIVER CITY HOME IMPROVEMENTS,82,4.5,42,,97301
7,Supreme Projects,82,5,11,100/on-site,97301
8,Brødre Roofing,82,5,,50/on-site,97301
9,Giron Roofing Inc,82,4.5,161,,97301
10,NAVY Construction LLC,82,5,3,,97301
11,"Lawrence Snyder Roofing, Inc.",82,5,8,,97301
12,Lakeside roofing LLC,82,4.5,16,,97301
13,Broadleaf Construction LLC,82,5,23,,97301
14,Five Star Exteriors Corporation,82,4.5,,,97301
15,MOR EPP,82,5,12,,97301
16,All Season Windows,82,4,,,97301
17,Aussie Builders Inc,82,5,,,97301
18,Titan construction services,82,5,,,97301
