,Service,Type,Rating,Hires,Price,Zip Code
0,"J A R Painting, LLC",49,5,69,,27601
1,"Rioso Rolling Services (Painting, Remodel, + more)",49,5,53,60/on-site,27601
2,All Pro,49,5,33,"2,600/on-site",27601
3,D&M Painting and Services,49,5,32,,27601
4,A La Carte Cabinet Painting,49,5,2,,27601
5,"United Contractors of NC, Inc.",49,5,10,,27601
6,Green's Painting and PowerWashing,49,5,,,27601
7,FTJ Custom Designs,49,5,21,,27601
8,Furniture refinish and repair,49,4.5,32,,27601
9,Mejia remodeling services llc,49,5,8,,27601
10,Premium Painting of NC,49,5,31,,27601
11,"Justin painting & Drywall LLC Raleigh, Durham Cary",49,5,40,,27601
12,2 Cabinet Girls,49,5,3,,27601
