,Service,Type,Rating,Hires,Price,Zip Code
0,CJJ flooring & Remodeling,101,5,45,,75207
1,360 Roomz Flooring,101,5,7,,75207
2,Centex Custom Floors,101,5,3,,75207
3,U-NIK FLOORING,101,4.5,14,,75207
4,Leveled Lifestyle Flooring,101,5,2,,75207
5,V & R Remodeling,101,5,59,,75207
6,Wall To Wall Flooring,101,5,3,,75207
7,"Xigman (TV Mounting, Handyman, Assembly) DFW",101,5,1048,,75207
8,EXPERT ROOFING AND REMODELING,101,5,11,,75207
9,EJ Remodeling,101,4.5,8,,75207
10,Reed solutions tile,101,5,,,75207
11,VEP,101,4.5,4,,75207
12,AAA Custom Floors,101,,,,75207
