,Service,Type,Rating,Hires,Price,Zip Code
0,Priscila Evans Organizing & Packing,61,5,54,65/hour,95814
1,"Dinize Wales, Packing & Organizing",61,5,27,65/hour,95814
2,Rozy Living,61,5,2,55/hour,95814
3,Barbara Cleaning Service,61,5,2,45/hour,95814
4,NSV CLEANING,61,4.5,27,65/hour,95814
5,Arts Essential Services,61,5,25,50/hour,95814
6,Rearrange It,61,5,,85/hour,95814
7,Rene's Home Organizing,61,5,33,50/hour,95814
8,Dominique Reeves Organizing & Design,61,5,,,95814
9,McCoy's Handyman Service,61,5,5,1/hour,95814
10,"fragile, inc.",61,5,8,70/hour,95814
11,Organize with Grace- Home Organizer,61,5,,79/hour,95814
12,Mary's Home Services,61,4.5,87,35/hour,95814
13,Bee Organized,61,5,24,45/hour,95814
14,This Mess is a Place,61,5,7,70/hour,95814
15,Anlos Remodeling & Painting Services,61,5,,,95814
16,CDL Construction,61,5,3,,95814
17,Hand and Heart Construction,61,5,23,75/hour,95814
18,Showhomes of Folsom Lake,61,5,6,35/hour,95814
19,Guilty By Organization,61,,,50/hour,95814
20,"Spectrum One, Inc.",61,4,30,,95814
21,Precision Home Services,61,,,,95814
