,Service,Type,Rating,Hires,Price,Zip Code
0,Custom Logo and Website Design,447,5,124,35/hour,78701
1,Julie Luksik Design,447,5,14,,78701
2,Design for Passion,447,5,18,30/hour,78701
3,Dendron Design Co.,447,5,4,75/hour,78701
4,Dusty Moonlight,447,5,10,,78701
5,Ctrell Designs,447,5,148,50/hour,78701
6,Nerdy Birdy Notary,447,5,13,,78701
7,Marketing that Works! Designs that Impress!,447,5,129,50/hour,78701
8,CreativeDesigns,447,5,28,35/hour,78701
9,"RT Graphics | Logo, Graphics & Website",447,5,531,99/hour,78701
10,Acton Circle,447,5,44,,78701
11,"andreafoglia.com, L.L.C.",447,5,12,50/hour,78701
12,Radix Creative,447,5,2,100/hour,78701
13,Transformed Design Inc. | Logo and Web Design,447,5,627,75/hour,78701
14,Amanda Pharis Design,447,5,3,35/hour,78701
15,Plus Art Graphics,447,5,37,70/hour,78701
16,CGM DESIGNS,447,5,84,45/hour,78701
17,DBY Studios,447,5,7,40/hour,78701
18,"Gineva DesignGroup, Inc.",447,5,16,45/hour,78701
19,FloBartenders,447,5,5,,78701
20,Trilogy Productions,447,5,19,50/hour,78701
21,Kayla Elaine Calligraphy,447,5,37,,78701
22,3 In The Morning Creative,447,5,16,30/hour,78701
23,Logo Hammer,447,5,41,45/hour,78701
24,Derek Fullmer,447,5,42,50/hour,78701
25,Findlay Customs,447,5,6,,78701
26,D. Oliver Design,447,5,,45/hour,78701
27,Jack Anton Designs,447,5,5,50/hour,78701
28,"Spark Creative | Logo, Graphic, Website",447,5,1234,75/hour,78701
29,Alex Hazen: Designers-At-Large,447,4.5,37,45/hour,78701
