,Service,Type,Rating,Hires,Price,Zip Code
0,B&B Painting,90,5,82,,77002
1,J&L Painting,90,5,114,,77002
2,Next Door Painting,90,4.5,107,,77002
3,Forever Custom Renovations,90,5,13,,77002
4,Color World Housepainting Sugar Land,90,5,,"1,500/on-site",77002
5,Tx Pressure LLC,90,5,9,100/on-site,77002
6,ESS Construction Investors LLC,90,5,,,77002
7,"D & R Renovating, LLC",90,5,18,1/on-site,77002
8,Rattle-can Art,90,5,,75/on-site,77002
9,Vibrant Painting,90,5,,,77002
10,South Lions painting and construction,90,,,20/on-site,77002
