,Service,Type,Rating,Hires,Price,Zip Code
0,"Emanuela | Singer, Music Performer, Songwriter",409,5,129,250/hour,92101
1,Emo Alaeddin,409,5,180,250/hour,92101
2,Eric Dickerson Guitar,409,5,5,,92101
3,True Brothers 2000,409,5,35,100/hour,92101
4,L Rock Entertainment | Live Music & DJ Services,409,5,17,200/hour,92101
5,Wood & Steel Live Music Co.,409,5,10,450/hour,92101
6,Luke Metzler,409,5,51,250/hour,92101
7,Dave K,409,4.5,2,50/hour,92101
8,Abe Song Music,409,5,7,200/hour,92101
9,Reckless,409,5,15,300/hour,92101
10,Louis Pettinelli Entertainment (LA Branch),409,5,35,200/hour,92101
11,Alex's Drum Lessons And Jazz Entertainment Events,409,5,32,200/hour,92101
12,Cheryl Silverstein,409,5,3,200/hour,92101
13,VM Studio,409,5,,200/hour,92101
14,FERGUNIZED BAND,409,5,2,375/hour,92101
15,HFB Entertainment /DJ/Live Band/Karaoke,409,5,11,,92101
16,RayHoward.online,409,5,17,300/hour,92101
17,Connessa Trio,409,5,,300/hour,92101
18,Keith Wood Music,409,5,,,92101
19,Jeremy Russell Crooner (SD),409,,,,92101
20,All That 90's,409,5,,,92101
21,SoulRaye Music,409,5,,,92101
22,Kazehime Duo,409,,,300/hour,92101
23,Jabe Amato of Whyfret.net,409,5,,175/hour,92101
24,Tony Merlo-Elegant Sax & Vocals,409,5,12,125/hour,92101
25,Edi Callier,409,4.5,5,"1,000/hour",92101
26,Cosmic Energy DJ Service,409,,,200/hour,92101
27,Izzy Does Audio,409,5,,,92101
28,Flute lessons,409,4.5,6,,92101
29,djVE3,409,5,3,99/hour,92101
