,Service,Type,Rating,Hires,Price,Zip Code
0,Pixel Light Creative Group,400,5,80,175,83702
1,BruceB Photography,400,5,169,150,83702
2,jrerickson Productions,400,5,32,155,83702
3,Moondance Images,400,5,9,99,83702
4,Kenzie Rowan,400,5,2,100,83702
5,Black Book Studio Idaho,400,5,9,,83702
6,L.M. Pane Photography LLC,400,5,71,299,83702
7,BD Photography,400,5,,125,83702
8,David Ryan Photography,400,5,10,,83702
9,Artem Frolov,400,5,4,120,83702
10,Dale Bendixen,400,,,,83702
11,Adam Connell Photography,400,5,,200,83702
