,Service,Type,Rating,Hires,Price,Zip Code
0,"The Hands of Fatima, A Wellness Practice",275,5,55,80,02201
1,Charvaz Artistry,275,5,18,75,02201
2,Flawless by Foss,275,5,,,02201
3,GlowRevivals,275,,,,02201
