,Service,Type,Rating,Hires,Price,Zip Code
0,Design By The Table,439,5,82,400,30303
1,"Best Day Forever , LLC",439,5,18,550,30303
2,"Oh So Pretti, LLC",439,5,39,,30303
3,Perfect Perfections Events,439,4.5,48,795,30303
4,Simply Southern Weddings,439,5,9,800,30303
5,B.A. Bride Wedding and Event Planners,439,5,6,750,30303
6,Yours Truly Events Wedding Coordinators,439,5,4,"1,000",30303
7,101 Events LLC,439,5,11,950,30303
8,Events by BrookAtlanta,439,4,4,,30303
9,Bash and Bumble,439,5,,800,30303
10,Modern Romance,439,5,,"1,250",30303
11,KouturEvents and Consulting,439,5,,592,30303
12,Finer Soul Event Design & Catering LLC,439,4.5,20,650,30303
13,Mt's Two Hearts Wedding Chapel & Wedding Boutique,439,5,3,580,30303
14,Heirlum Events,439,5,3,"1,000",30303
15,Creative Cakes and Special Dates,439,5,2,500,30303
16,Bella Event Planning,439,4.5,31,,30303
17,PLS Coordinate,439,5,14,800,30303
18,Edgemont Events and PR,439,5,,500,30303
