,Service,Type,Rating,Hires,Price,Zip Code
0,All Over Exterior Inc,82,5,78,,77002
1,Robles Roofing & More,82,5,199,,77002
2,Resolute Roofing Inc.,82,5,2,,77002
3,"Campbell Roofing & Solar, LLC",82,5,31,,77002
4,Roof Fix Houston,82,4,79,,77002
5,MRA Construction LLC,82,5,,,77002
6,Air Quality Express LLC,82,5,153,150-$300,77002
7,Quality Allied Roofing,82,5,24,,77002
8,Healthy Environment Cleaning & Services LLC,82,5,64,149-$249,77002
9,Green Air Home Services,82,5,157,,77002
10,TEXAS Right Choice,82,5,12,"250-$3,900",77002
11,Feagins Roofing & More,82,4,14,35/on-site,77002
12,"Donald Duct & Steam Cleaning, Inc.",82,5,15,200-$300,77002
13,Framing & Siding Construction LLC,82,4.5,59,,77002
14,HHH Roofing & Construction,82,4.5,7,,77002
15,"FF Roofing, LLC",82,5,13,350/on-site,77002
16,Forever Custom Renovations,82,5,13,,77002
17,USA Supreme Air LLC,82,5,25,,77002
18,Vista Roofing and Restoration,82,5,2,,77002
19,Maxx AC & Heating,82,5,97,159-$189,77002
20,Achilles Roofing & Exterior,82,5,79,,77002
21,MB HomeSolutions,82,4.5,27,,77002
22,PES Construction,82,5,113,,77002
23,Falcon Property Services,82,5,5,,77002
24,8315 Greys Ln,82,5,,350/on-site,77002
25,Lone Star Pro Services,82,5,140,299-$349,77002
26,Bd Contractor and Roofing,82,5,,,77002
27,5 STARS AC & HEAT,82,5,3,"100-$1,000",77002
28,Walk-On Roofing,82,5,,,77002
29,Marvel Construction & Remodeling.,82,5,,,77002
