,Service,Type,Rating,Hires,Price,Zip Code
0,Nerdy Birdy Notary,443,5,13,175,04330
1,KouturEvents and Consulting,443,5,,588,04330
2,A. Merisier Event Coordination & Design,443,5,7,"4,000",04330
3,Carraway Creations LLC,443,5,3,,04330
4,CKV Weddings,443,5,,500,04330
5,Honey Beeyond Events,443,5,4,,04330
6,Favor The Moment LLC,443,,,,04330
7,Simply Elegant Event Decor & Planner,443,,,900,04330
8,Prodigy Event Planning,443,5,,,04330
9,ChicCreativeConcepts by Tish,443,5,,,04330
10,"Maryland Notary & Consultants, LLC",443,5,5,300,04330
11,"Hopson’s Event and Wedding Connection, LLC",443,5,,850,04330
12,POSH EVENTS,443,,,,04330
13,Actualité Event & Design,443,5,20,,04330
14,Sweet As Lace Weddings & Events,443,5,2,,04330
15,PHIN Events + Catering,443,,,"2,010",04330
16,Fantaisie Events & Design,443,5,,"1,500",04330
17,Everlasting Weddings By Grace,443,5,5,"1,000",04330
18,PLS Coordinate,443,5,14,,04330
19,Whimsical Wedding and event planning,443,,,250,04330
20,Coastal Sage Events & Design,443,5,3,"2,000",04330
21,Kavoossi Konsulting,443,5,,,04330
