,Service,Type,Rating,Hires,Price,Zip Code
0,Execute Training,7,5,8,40,72201
1,ISAAK HAWK COACHING,7,5,52,60,72201
2,Beau Gardner,7,5,142,"1,000",72201
3,TMaura,7,5,,135,72201
4,BFIT Transformation Programs,7,5,2,60,72201
5,Get Healthy with Sherry LLC,7,5,10,75,72201
6,Markstrong Training,7,5,11,50,72201
7,Med Tabar,7,5,,70,72201
8,Bauler Built Coaching,7,5,,80,72201
9,Wave Fitness $270 for 10x60min,7,5,20,27,72201
10,Justin Cayton,7,5,,70,72201
11,Klasik Fit,7,5,36,,72201
12,"I.M.D. Fitness, LLC( Impact.Momentum.Destiny )",7,5,24,100,72201
13,Rising Tide Wellness,7,5,,55,72201
14,"JA Fitness Plus, LLC",7,5,5,60,72201
15,Kickoff: Daily remote training for $3/day,7,5,,,72201
16,Body Evolution 🍃 💪🏼,7,5,212,65,72201
17,Kanthaka Personal Trainers and Yoga Instructors,7,4.5,52,42,72201
18,Elite Training,7,5,2,60,72201
19,"Vital Core Fitness, LLC",7,5,5,85,72201
20,Jeff Scavo Fitness,7,5,16,75,72201
21,"Good Man Wellness, LLC",7,5,13,55,72201
22,Zion Health and Wellness,7,5,298,60,72201
23,Odd Fit LLC,7,5,,50,72201
24,Runonheart Personal Training Fitness and Nutrition,7,5,18,65,72201
25,Platinum Fitness Co,7,5,,250,72201
26,"GIRLS ONLY, 📍LOS ANGELES/ OFFER REMOTE TRAINING",7,5,64,110,72201
27,HypertroFit LLC,7,5,185,255,72201
28,Mindful Body Fitness,7,5,,50,72201
29,"Dr Val Fiott, Health, Fitness & Wellness Coach",7,5,,100,72201
