,Service,Type,Rating,Hires,Price,Zip Code
0,Organizing-etc.,61,5,9,55/hour,64105
1,Lifestyle Management,61,5,13,42/hour,64105
2,Simply Yours Cleaning LLC,61,5,75,50/hour,64105
3,BE Trickey Co LLC,61,4.5,18,55/hour,64105
4,Clockwork Collective Home Organizing LLC,61,5,9,45/hour,64105
5,Simple-Organized,61,5,4,60/hour,64105
6,Housework by Haley,61,5,5,,64105
7,Life Simplified LLC,61,5,2,,64105
8,C & M Cleaning Services,61,5,,40/hour,64105
9,Ramiro Arzola,61,5,11,40/hour,64105
10,Banner Garage,61,5,6,,64105
11,Kelli’s Kleaning,61,5,,38/hour,64105
12,Orderly Spaces,61,5,,75/hour,64105
13,CQ,61,3,,45/hour,64105
14,ClockWork & Co. Catch-All Construction,61,4.5,5,45/hour,64105
15,Kerby Construction,61,4.5,18,,64105
16,Radiant Remodelz,61,5,6,,64105
17,Handy Ashby,61,4.5,22,,64105
18,Sisters house maids,61,4.5,10,,64105
19,Studio 200,61,,2,,64105
20,Modernize KC LLC,61,4,2,,64105
21,Helping Hands Cleaning Company LLC,61,5,,30/hour,64105
