,Service,Type,Rating,Hires,Price,Zip Code
0,JOCO Media,435,5,51,,11021
1,Made by Jones,435,5,6,350/hour,11021
2,Lorray Digital Media,435,5,207,,11021
3,From The Sidelines Video Productions,435,5,32,300/hour,11021
4,SeaLight Creative,435,5,25,400/hour,11021
5,Wise Owl Multimedia,435,4.5,39,,11021
6,The 360 Film Co.,435,5,11,250/hour,11021
7,Spike Li Film,435,5,108,"1,500/hour",11021
8,Beige Cashmere New York,435,4.5,12,125/hour,11021
9,Lupo Blu Productions & Blu Sky Wedding Videos,435,5,9,225/hour,11021
10,Shuttersound Pictures,435,5,100,750/hour,11021
11,Lucky Made,435,5,9,200/hour,11021
12,Billy Miecuna (L I V E E N C E),435,5,5,,11021
13,Tekavolver Media,435,4.5,5,150/hour,11021
14,CrumlicMedia Inc.,435,5,33,,11021
15,Transcendent Enterprise,435,5,16,200/hour,11021
