,Service,Type,Rating,Hires,Price,Zip Code
0,SpotOn Services LLC,148,4.5,98,105,70114
1,Top clean services,148,5,3,80,70114
2,Gladis,148,5,,80,70114
3,Destined4GreatnessLLC,148,5,38,100,70114
4,Impeccable Cleaning Services,148,5,71,100,70114
5,Home Maid Clean,148,4,76,75,70114
6,Natalie Pressure Washing,148,5,3,,70114
7,Dc clean services,148,5,,,70114
8,Dania,148,5,12,,70114
9,grimes professional dirt busters,148,4.5,,,70114
10,C & F Janitorial Services LLC,148,,,,70114
11,Extra Pairs of Hands Cleaning Services,148,4.5,2,100,70114
12,Ana’s Cleaning Service,148,4,9,,70114
13,Blazing hands pressure washing services LLC,148,5,,,70114
14,Syd,148,,,,70114
15,All Cleaning,148,5,2,80,70114
16,Nurian Cruz,148,,,,70114
