,Service,Type,Rating,Hires,Price,Zip Code
0,Mom and A Broom,52,5,21,75,30303
1,Complete Carpet Cleaning LLC.,52,5,253,100,30303
2,True Quality Carpet &Upholstery Care LLC,52,5,67,50,30303
3,Sityfresh® Carpet Cleaners,52,5,294,100,30303
4,Midwest Dry Carpet & Upholstery Cleaning LLC,52,5,232,55,30303
5,CleanPath,52,5,22,75,30303
6,Camarena's Multiservices,52,4.5,328,29,30303
7,Hart 2 Hart Sanitation LLC,52,5,3,60,30303
8,Supreme Cleaning Services LLC,52,5,2,60,30303
9,Triple D carpet & Upholstery Cleaning,52,5,3,50,30303
10,Fowler & Family Pressure Washing,52,5,4,60,30303
11,MCC Property Preservation LLC,52,5,,50,30303
12,Room To Room Hotel Carpet And Upholstery Cleaning,52,5,,,30303
13,HD1 Services,52,5,,,30303
14,MB Cleaning,52,5,,40,30303
15,B and D Carpet Cleaning,52,,,52,30303
