,Service,Type,Rating,Hires,Price,Zip Code
0,Capital Lawn Experts,174,4,84,,21202
1,"Rjm Demolition, LLC",174,5,2,50/on-site,21202
2,American Lawn and Tree Specialists Inc.,174,5,30,,21202
3,k&h lawncare,174,5,,,21202
4,LawnStarter Lawn Care,174,4,532,10-$89,21202
5,MO BETTER SERVICES LLC,174,5,2,,21202
6,Northern Outdoor Services,174,4,37,35-$455,21202
7,Hoffman Landscape,174,4.5,28,,21202
8,Madelco cleaning and landscaping services,174,,,,21202
