,Service,Type,Rating,Hires,Price,Zip Code
0,Banks Industries,77,5,11,55/on-site,92101
1,TRINITY Garage Door Service,77,5,63,,92101
2,American Locks & Keys,77,5,114,,92101
3,The Renaissance Handy Man,77,4.5,45,,92101
4,Infinity Key Locksmith,77,5,13,,92101
5,Edward Dean Design and Build,77,5,,,92101
6,America Home Repair,77,5,,,92101
