,Service,Type,Rating,Hires,Price,Zip Code
0,Wave Fitness,7,5,30,27,19850
1,CGB Training & Recovery,7,5,11,69,19850
2,Execute Training,7,5,8,40,19850
3,ISAAK HAWK COACHING,7,5,52,60,19850
4,Beau Gardner,7,5,142,"1,000",19850
5,TMaura,7,5,,135,19850
6,Brown’s Fitness & Performance,7,5,7,100,19850
7,Markstrong Training,7,5,11,50,19850
8,Maik Wiedenbach Voted Best personal trainer NYC!,7,5,47,150,19850
9,B.M.S Fitness,7,5,,,19850
10,Klasik Fit,7,5,36,,19850
11,Wave Fitness $270 for 10x60min,7,5,20,27,19850
12,Med Tabar,7,5,,70,19850
13,Kickoff: Daily remote training for $3/day,7,5,,,19850
14,Kanthaka Personal Trainers and Yoga Instructors,7,4.5,52,42,19850
15,Elite Training,7,5,2,60,19850
16,Justin Cayton,7,5,,70,19850
17,Rising Tide Wellness,7,5,,55,19850
18,Runonheart Personal Training Fitness and Nutrition,7,5,18,65,19850
19,Zion Health and Wellness,7,5,298,60,19850
20,Odd Fit LLC,7,5,,50,19850
21,Web Fit Weight Loss and Nutrition,7,5,42,55,19850
22,"GIRLS ONLY, 📍LOS ANGELES/ OFFER REMOTE TRAINING",7,5,64,110,19850
23,HypertroFit LLC,7,5,185,255,19850
24,"Dr Val Fiott, Health, Fitness & Wellness Coach",7,5,,100,19850
25,Body By Er LLC,7,5,,85,19850
26,Run For Life Performance & Physical Therapy,7,5,,95,19850
27,Todd's Health Zone,7,5,7,40,19850
28,Virtual Wedding Officiant NY/NJ,7,5,682,75,19850
29,RX Fit,7,5,21,100,19850
