,Service,Type,Rating,Hires,Price,Zip Code
0,Aqua Pool,233,5,79,35,75207
1,Texas Heat Pool and Spa LLC,233,5,2,125,75207
2,Clear Water Pools,233,4.5,52,150,75207
3,Champion Pool Service,233,4.5,116,75,75207
4,Blue Resort Pools,233,4,29,49,75207
5,Red Sea Pool Service,233,5,54,60,75207
6,Sunrise pools,233,5,,,75207
7,J & J Pool Service,233,5,,,75207
