,Service,Type,Rating,Hires,Price,Zip Code
0,JC General Contracting,171,5,5,,02201
1,Boston Architects & Builders,171,5,4,,02201
2,Newfound Construction,171,5,8,,02201
3,Boston Best Construction LLC,171,4.5,60,,02201
4,PionArch Design and Construction,171,5,36,,02201
5,Mass Construction Specialities,171,5,,,02201
6,"Avatar Design & Construction, Inc.",171,5,76,,02201
7,Lynch Construction,171,4.5,6,,02201
