,Service,Type,Rating,Hires,Price,Zip Code
0,Mobile iPhone Repair |Gelatotech,314,5,39,,94108
1,Easy Macintosh Support,314,5,10,,94108
2,ACE Data Recovery Mountain View,314,5,3,,94108
3,SALVAGEDATA Recovery San Jose,314,5,,,94108
4,MP,314,4.5,11,,94108
