,Service,Type,Rating,Hires,Price,Zip Code
0,Newfound Construction,171,5,8,,03301
1,"Gate City Development Partners, LLC",171,5,,,03301
2,Oldham Wood Commercial General Contractor,171,4.5,,,03301
3,"Avatar Design & Construction, Inc.",171,5,,,03301
4,Nail’d it construction and painting,171,3.5,9,,03301
