,Service,Type,Rating,Hires,Price,Zip Code
0,Boutique Wood Works,70,,,,94108
1,Sanchez construction,70,5,9,,94108
2,Cruz Custom Cabinets,70,5,16,,94108
3,California Custom Painting and Design,70,5,48,,94108
