,Service,Type,Rating,Hires,Price,Zip Code
0,ZOMG The Handyman,122,5,41,,90013
1,BlueFiks LLC,122,5,620,,90013
2,FixTman LLC (LA-OC Top Pro),122,5,1516,,90013
3,Gadget,122,5,14,,90013
