,Service,Type,Rating,Hires,Price,Zip Code
0,Rosemary Vigil,8,5,24,85,87102
1,Martin's MindBody Massage,8,5,66,65,87102
2,Michael Clair Bosen,8,5,258,90,87102
3,Therapeutic Massage & Bodywork With Henry,8,5,32,65,87102
4,Zanta Body Work,8,5,3,,87102
5,Tj Veater,8,5,3,50,87102
6,ABQ Massage Associates,8,,,,87102
